path	doc_id	role_tokens	source	confidence	tradition	rationale
04_persons/oracle-of-delphi.md	oracle-of-delphi		needs-manual-review	low		
04_persons/origen.md	origen	theologian	alias-match:alias-split	high	Patristic Christian (Alexandrian school)	
04_persons/orpheus.md	orpheus	author-secular	heuristic:author-secular	medium	Greek mystery religion (Orphism); influe	
04_persons/p-d-ouspensky.md	p-d-ouspensky		needs-manual-review	low	The Fourth Way	
04_persons/pachacuti-inca-yupanqui.md	pachacuti-inca-yupanqui		needs-manual-review	low		
04_persons/pachomius.md	pachomius		needs-manual-review	low	Patristic Christian (Egyptian Coptic)	
04_persons/padmasambhava-person.md	padmasambhava-person		needs-manual-review	low	Vajrayāna Buddhism — Nyingma	
04_persons/palenque-triad.md	palenque-triad		needs-manual-review	low		
04_persons/panini-grammarian.md	panini-grammarian		needs-manual-review	low	Vedic / Brahmanical learned tradition; p	
04_persons/panj-pyare.md	panj-pyare		needs-manual-review	low		
04_persons/papias-of-hierapolis.md	papias-of-hierapolis	bishop-christian	alias-match:alias-split	high	Patristic Christian (proto-orthodox)	
04_persons/paracelsus.md	paracelsus	mystic	alias-match:alias-split	high	Christian alchemy / Renaissance magic	
04_persons/paramahansa-yogananda.md	paramahansa-yogananda	founder	alias-match:alias-split	high	Hindu modernism / Kriya Yoga	
04_persons/parmenides.md	parmenides	presocratic-philosopher	heuristic:presocratic-philosopher	medium	Greek philosophy (Presocratic, Eleatic)	
04_persons/patanjali-yoga-sutras-author.md	patanjali-yoga-sutras-author		needs-manual-review	low	Hindu — Yoga / Sāṃkhya-Yoga	
04_persons/paukar-marka.md	paukar-marka		needs-manual-review	low		
04_persons/paul-frankl.md	paul-frankl		needs-manual-review	low		
04_persons/paul-of-samosata.md	paul-of-samosata	bishop-christian	alias-match:alias-split	high	Christian (Adoptionist / dynamic-monarch	
04_persons/paul-of-tarsus.md	paul-of-tarsus	founder,mystic	alias-match:alias-split	high	Pharisaic Judaism → earliest Christianit	
04_persons/paul-pelliot.md	paul-pelliot		needs-manual-review	low		
04_persons/paul-strachan.md	paul-strachan		needs-manual-review	low		
04_persons/paul-tillich.md	paul-tillich	theologian	alias-match:alias-split	high	Christian (Lutheran) / existential theol	
04_persons/pericles.md	pericles		needs-manual-review	low		
04_persons/perpetua-and-felicity.md	perpetua-and-felicity		needs-manual-review	low	Patristic Christian; possibly Montanist-	
04_persons/person-aldus-manutius.md	person-aldus-manutius		needs-manual-review	low		
04_persons/person-apollodorus-of-damascus.md	person-apollodorus-of-damascus		needs-manual-review	low		
04_persons/person-berthold-schwarz.md	person-berthold-schwarz		needs-manual-review	low		
04_persons/person-bi-sheng.md	person-bi-sheng		needs-manual-review	low		
04_persons/person-cai-lun.md	person-cai-lun		needs-manual-review	low		
04_persons/person-choe-yun-ui.md	person-choe-yun-ui		needs-manual-review	low		
04_persons/person-johannes-gutenberg.md	person-johannes-gutenberg		needs-manual-review	low		
04_persons/person-orban.md	person-orban		needs-manual-review	low		
04_persons/person-roger-bacon.md	person-roger-bacon		needs-manual-review	low		
04_persons/person-shen-kuo.md	person-shen-kuo		needs-manual-review	low		
04_persons/person-vitruvius.md	person-vitruvius		needs-manual-review	low		
04_persons/person-zheng-he.md	person-zheng-he		needs-manual-review	low		
04_persons/peter-apostle.md	peter-apostle	founder,apostle-christian	alias-match:alias-split	high	earliest Christianity	
04_persons/peter-j-carroll.md	peter-j-carroll	founder	alias-match:alias-split	high	Chaos magick / late-20th-century esoteri	
04_persons/pham-cong-tac.md	pham-cong-tac		needs-manual-review	low		
04_persons/pharaoh-exodus.md	pharaoh-exodus		needs-manual-review	low	Islam (Quranic figure); Israelite / Hebr	
04_persons/pherecydes-of-syros.md	pherecydes-of-syros	theologian	alias-match:alias-split	high	Pre-Socratic / proto-philosophical Greek	
04_persons/phidias.md	phidias		needs-manual-review	low	[[tradition-greek-religion]] (religious 	
04_persons/philip-apostle.md	philip-apostle	apostle-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/philip-ii-of-macedon.md	philip-ii-of-macedon	king	alias-match:alias-exact	high	Hellenic / Argead Macedonian	
04_persons/philip-iv-of-france.md	philip-iv-of-france	king	heuristic:king	medium	Latin Christianity (lay royal)	
04_persons/philip-the-evangelist.md	philip-the-evangelist		needs-manual-review	low	earliest Christianity	
04_persons/philippe-villeneuve.md	philippe-villeneuve		needs-manual-review	low		
04_persons/philo-of-alexandria.md	philo-of-alexandria		needs-manual-review	low	Hellenistic Judaism (Middle Platonist)	
04_persons/philolaus.md	philolaus		needs-manual-review	low	Pythagoreanism	
04_persons/phoebe.md	phoebe		needs-manual-review	low	earliest Christianity	
04_persons/pierre-de-montreuil.md	pierre-de-montreuil		needs-manual-review	low		
04_persons/pierre-pichard.md	pierre-pichard		needs-manual-review	low		
04_persons/pierre-plantard.md	pierre-plantard		needs-manual-review	low	20th-c. French esoteric / conspiratorial	
04_persons/plains-medicine-wheels.md	plains-medicine-wheels		needs-manual-review	low		
04_persons/plato.md	plato		needs-manual-review	low	Greek philosophy	
04_persons/pliny-the-younger.md	pliny-the-younger	author-secular	heuristic:author-secular	medium	Roman aristocratic literary (pagan)	
04_persons/plotinus.md	plotinus		needs-manual-review	low	Neoplatonism	
04_persons/plutarch.md	plutarch		needs-manual-review	low	Middle Platonism; Delphic priesthood; Gr	
04_persons/polycarp-of-smyrna.md	polycarp-of-smyrna	bishop-christian	alias-match:alias-split	high	Patristic Christian (proto-orthodox)	
04_persons/pont-du-gard.md	pont-du-gard		needs-manual-review	low		
04_persons/pontius-pilate.md	pontius-pilate		needs-manual-review	low	Roman imperial administration (under Tib	
04_persons/pope-alexander-iii.md	pope-alexander-iii		needs-manual-review	low		
04_persons/pope-benedict-xvi.md	pope-benedict-xvi		needs-manual-review	low		
04_persons/pope-boniface-iv.md	pope-boniface-iv		needs-manual-review	low		
04_persons/pope-boniface-viii.md	pope-boniface-viii		needs-manual-review	low		
04_persons/pope-clement-v.md	pope-clement-v		needs-manual-review	low	Latin Christianity	
04_persons/pope-francis.md	pope-francis	pope-roman-catholic,theologian	alias-match:alias-split	high	Roman Catholicism / Society of Jesus (Je	
04_persons/pope-innocent-iii.md	pope-innocent-iii	pope-roman-catholic	alias-match:alias-split	high	Latin Christianity	
04_persons/pope-julius-ii.md	pope-julius-ii		needs-manual-review	low		
04_persons/pope-leo-i.md	pope-leo-i		needs-manual-review	low		
04_persons/pope-leo-x.md	pope-leo-x		needs-manual-review	low		
04_persons/pope-paul-vi.md	pope-paul-vi		needs-manual-review	low		
04_persons/pope-pius-ix.md	pope-pius-ix		needs-manual-review	low		
04_persons/pope-urban-ii.md	pope-urban-ii	pope-roman-catholic	alias-match:alias-split	high	Latin Christianity	
04_persons/porphyry.md	porphyry		needs-manual-review	low	Neoplatonism	
04_persons/pothinus-of-lyon.md	pothinus-of-lyon	bishop-christian	alias-match:alias-split	high	Patristic Christian (proto-orthodox)	
04_persons/poverty-point.md	poverty-point		needs-manual-review	low		
04_persons/praxeas.md	praxeas		needs-manual-review	low	Modalist Monarchianism	
04_persons/prester-john.md	prester-john	king	heuristic:king	medium	Medieval European / Crusade mythology (l	
04_persons/prince-shotoku.md	prince-shotoku		needs-manual-review	low		
04_persons/priscilla-and-maximilla.md	priscilla-and-maximilla		needs-manual-review	low	Montanism (the *New Prophecy*)	
04_persons/priscilla.md	priscilla		needs-manual-review	low	earliest Christianity	
04_persons/priscillian.md	priscillian	bishop-christian	alias-match:alias-split	high	Christian (Hispano-Galician; ascetic / e	
04_persons/proclus.md	proclus		needs-manual-review	low	Neoplatonism (Athenian)	
04_persons/procopius-of-caesarea.md	procopius-of-caesarea		needs-manual-review	low		
04_persons/pseudo-dionysius-the-areopagite.md	pseudo-dionysius-the-areopagite	theologian	alias-match:alias-split	high	Christian Neoplatonism / mystical theolo	
04_persons/pseudo-dionysius.md	pseudo-dionysius		needs-manual-review	low	Christian	
04_persons/ptolemaeus-valentinian.md	ptolemaeus-valentinian		needs-manual-review	low	Valentinian Gnostic Christianity (Italia	
04_persons/ptolemaeus.md	ptolemaeus		needs-manual-review	low	Valentinian Gnosticism (Italian school)	
04_persons/ptolemy-i-soter.md	ptolemy-i-soter	king	alias-match:alias-split	high	Hellenistic Greek (Macedonian) ruling Eg	
04_persons/ptolemy-ii-philadelphus.md	ptolemy-ii-philadelphus	king,pharaoh	alias-match:alias-split	high	Hellenistic Greek (Macedonian) ruling Eg	
04_persons/ptolemy-iii-euergetes.md	ptolemy-iii-euergetes		needs-manual-review	low		
04_persons/ptolemy-xii-auletes.md	ptolemy-xii-auletes		needs-manual-review	low		
04_persons/pueblo-alto.md	pueblo-alto		needs-manual-review	low		
04_persons/pueblo-del-arroyo.md	pueblo-del-arroyo		needs-manual-review	low		
04_persons/pyrrha.md	pyrrha		needs-manual-review	low	Greek / Hellenistic	
04_persons/pyrrho-of-elis.md	pyrrho-of-elis		needs-manual-review	low	Greek philosophy (Pyrrhonism / Greek ske	
04_persons/pythagoras.md	pythagoras	mystic	alias-match:alias-split	high	Pythagoreanism (and via influence: Plato	
04_persons/pytheas.md	pytheas		needs-manual-review	low	Greek — Massaliote (colonial Greek, sout	
04_persons/qianlong-emperor.md	qianlong-emperor		needs-manual-review	low		
04_persons/quadratus-the-apologist.md	quadratus-the-apologist		needs-manual-review	low	Patristic Christian (proto-orthodox)	
04_persons/quetzalcoatl-historical.md	quetzalcoatl-historical	king	heuristic:king	medium	Toltec (Nahua)	
04_persons/rabbi-akiva.md	rabbi-akiva	rabbi-tannaitic	heuristic:rabbi-tannaitic	medium	Tannaitic Judaism	
04_persons/rabbi-judah-loew.md	rabbi-judah-loew	kabbalist	alias-match:alias-split	high	Ashkenazi Judaism / Kabbalah	
04_persons/rabbi-shimon-bar-yochai.md	rabbi-shimon-bar-yochai	rabbi-tannaitic	heuristic:rabbi-tannaitic	medium	Tannaitic Judaism / Kabbalistic traditio	
04_persons/rabia-of-basra.md	rabia-of-basra	author-secular	alias-match:alias-split	high	Sufi Islam — early Basran ascetic / love	
04_persons/rajaraja-i-chola.md	rajaraja-i-chola		needs-manual-review	low		
04_persons/ram-mohan-roy.md	ram-mohan-roy	religious-reformer	alias-match:alias-split	high	Hindu modernism — Brahmo Samaj	
04_persons/ramakrishna.md	ramakrishna	mystic	alias-match:alias-split	high	Hindu modernism / Ramakrishna Mission	
04_persons/ramana-maharshi.md	ramana-maharshi	guru-hindu,mystic-syncretic	contested-ratified (T1)	high	Hindu modernism / Advaita Vedanta	Modern Hindu sage of Arunachala; self-inquiry teaching.
04_persons/ramanuja.md	ramanuja	acharya-hindu,philosopher-religious	contested-ratified (T1)	high	Hindu — Vishishtadvaita (Sri Vaishnavism	Same as Sankara — acharya-hindu primary.
04_persons/ramesses-ii.md	ramesses-ii		needs-manual-review	low		
04_persons/ramon-llull.md	ramon-llull	mystic	alias-match:alias-split	high	Catalan Christianity (Franciscan)	
04_persons/ramprasad-sen.md	ramprasad-sen	author-secular	heuristic:author-secular	medium	Hindu Bhakti (Shakta)	
04_persons/ramses-ii.md	ramses-ii		needs-manual-review	low		
04_persons/raphael-sanzio.md	raphael-sanzio		needs-manual-review	low		
04_persons/rashid-rida.md	rashid-rida	religious-reformer	alias-match:alias-split	high	Islamic modernism / proto-Salafism	
04_persons/recep-tayyip-erdogan.md	recep-tayyip-erdogan		needs-manual-review	low		
04_persons/rene-girard.md	rene-girard	scholar-academic-religion	heuristic:scholar-academic	medium	Modern religious studies / comparative a	
04_persons/rene-guenon.md	rene-guenon	philosopher-religious,sufi-shaykh	contested-ratified (T1)	high	[[tradition-traditionalism-perennialist]	Traditionalism primary; later Sufi-Islam-conversion + shaykh-rank secondary.
04_persons/rene-millon.md	rene-millon		needs-manual-review	low		
04_persons/reza-aslan.md	reza-aslan	author-secular	heuristic:author-secular	medium	Comparative religion (popular) / Islam (	
04_persons/richard-davis.md	richard-davis		needs-manual-review	low		
04_persons/richard-l-burger.md	richard-l-burger		needs-manual-review	low		
04_persons/richard-voigtel.md	richard-voigtel		needs-manual-review	low		
04_persons/richard-wetherill.md	richard-wetherill		needs-manual-review	low		
04_persons/rinchen-zangpo.md	rinchen-zangpo		needs-manual-review	low	Tibetan Buddhism (early Western Tibetan 	
04_persons/rishabha.md	rishabha	tirthankara-jain	heuristic:tirthankara	medium	Jainism	
04_persons/robert-bauval.md	robert-bauval		needs-manual-review	low		
04_persons/robert-de-boron.md	robert-de-boron	author-secular	heuristic:author-secular	medium	Latin Christianity (French medieval lite	
04_persons/robert-fludd.md	robert-fludd		needs-manual-review	low	English Hermetic-Paracelsian-Rosicrucian	
04_persons/robert-schoch.md	robert-schoch		needs-manual-review	low		
04_persons/rowan-williams.md	rowan-williams	theologian	alias-match:alias-split	high	Anglican (Church in Wales / Church of En	
04_persons/rudolf-ii-habsburg.md	rudolf-ii-habsburg		needs-manual-review	low	Habsburg imperial / Renaissance occultis	
04_persons/rudolf-otto.md	rudolf-otto	scholar-academic-religion,theologian	contested-ratified (T1)	high	Comparative religion (academic) / Phenom	Per Auditor A 2026-05-31 — Otto was ordained Lutheran AND academic phenomenologist of religion. Doub
04_persons/rudolf-steiner.md	rudolf-steiner	founder,philosopher-religious	contested-ratified (T1)	high	Anthroposophy	Founder of Anthroposophy; Hammer 2001.
04_persons/rumi.md	rumi	sufi-shaykh,author-secular,theologian	alias-match:alias-split	high	Sufi Islam — Mevlevi (Mawlawiyya)	
04_persons/saadia-gaon.md	saadia-gaon	rabbi-medieval	heuristic:rabbi-medieval	medium	Rabbinic Judaism — Geonic	
04_persons/sabellius.md	sabellius		needs-manual-review	low	Sabellianism / Modalist Monarchianism	
04_persons/saburo-sugiyama.md	saburo-sugiyama		needs-manual-review	low		
04_persons/sadi-of-shiraz.md	sadi-of-shiraz	mystic	alias-match:alias-exact	high	Islam (Sufism — Persian ethical-literary	
04_persons/saeki-no-kuramoto.md	saeki-no-kuramoto		needs-manual-review	low		
04_persons/saint-catherine-of-alexandria.md	saint-catherine-of-alexandria		needs-manual-review	low		
04_persons/saint-peter.md	saint-peter		needs-manual-review	low		
04_persons/saladin.md	saladin		needs-manual-review	low	Sunni Islam (Shafi'i school)	
04_persons/salih-prophet.md	salih-prophet	prophet-abrahamic	alias-match:alias-exact	high	Islam (Quranic prophet tradition)	
04_persons/sallaq-marka.md	sallaq-marka		needs-manual-review	low		
04_persons/samaratungga.md	samaratungga		needs-manual-review	low		
04_persons/samuel-ajayi-crowther.md	samuel-ajayi-crowther		needs-manual-review	low	Anglican Christianity (Church Mission So	
04_persons/samuel-prophet.md	samuel-prophet	prophet-abrahamic	alias-match:alias-exact	high	Israelite / pre-monarchic	
04_persons/san-pedro-cactus.md	san-pedro-cactus		needs-manual-review	low		
04_persons/sangyo-gisho.md	sangyo-gisho		needs-manual-review	low		
04_persons/santideva.md	santideva	author-secular	alias-match:alias-split	high	Mahāyāna Buddhism (Madhyamaka-Prāsaṅgika	
04_persons/sarada-devi.md	sarada-devi	mystic	alias-match:alias-split	high	Hindu modernism / Ramakrishna Mission	
04_persons/sarah-matriarch.md	sarah-matriarch		needs-manual-review	low	Israelite / pre-monarchic	
04_persons/sargon-of-akkad.md	sargon-of-akkad	king	alias-match:alias-split	high	Akkadian (Sumerian / Mesopotamian)	
04_persons/sariputta.md	sariputta		needs-manual-review	low		
04_persons/saturninus.md	saturninus		needs-manual-review	low	Antiochene proto-Gnostic / Encratite-Gno	
04_persons/sayyid-qutb.md	sayyid-qutb		needs-manual-review	low	Islamism / Muslim Brotherhood radical wi	
04_persons/scythians.md	scythians		needs-manual-review	low		
04_persons/sebastian-i-portugal.md	sebastian-i-portugal	king	alias-match:alias-exact	high	[[tradition-christianity-canonical]]	
04_persons/seela-meqabyan.md	seela-meqabyan		needs-manual-review	low	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/seneca.md	seneca		needs-manual-review	low	Stoicism (Roman)	
04_persons/senge-takatoshi.md	senge-takatoshi		needs-manual-review	low		
04_persons/senusret-i.md	senusret-i		needs-manual-review	low		
04_persons/septimius-severus.md	septimius-severus	emperor	alias-match:alias-exact	high	Roman state religion (pagan; Punic-Afric	
04_persons/serapeum-of-alexandria.md	serapeum-of-alexandria		needs-manual-review	low		
04_persons/serapeum-of-saqqara.md	serapeum-of-saqqara		needs-manual-review	low		
04_persons/seth.md	seth		needs-manual-review	low	Hebrew Bible; Sethian Gnostic Christiani	
04_persons/seti-i.md	seti-i		needs-manual-review	low		
04_persons/severus-of-antioch.md	severus-of-antioch		needs-manual-review	low	Pre-Chalcedonian Antiochene Christianity	
04_persons/shabaka.md	shabaka		needs-manual-review	low		
04_persons/shabbatai-tzvi.md	shabbatai-tzvi		needs-manual-review	low	Jewish messianism (Sabbatean — heterodox	
04_persons/shah-wali-allah.md	shah-wali-allah		needs-manual-review	low	Sunni Islam / Naqshbandi Sufism / Indian	
04_persons/shaiva-agamas.md	shaiva-agamas		needs-manual-review	low		
04_persons/shaka-triad-horyuji.md	shaka-triad-horyuji		needs-manual-review	low		
04_persons/shamanism-altered-states.md	shamanism-altered-states		needs-manual-review	low		
04_persons/shammai.md	shammai		needs-manual-review	low	Pharisaic / proto-rabbinic Judaism	
04_persons/shankara.md	shankara		needs-manual-review	low	Hindu — Advaita Vedanta	
04_persons/shariputra.md	shariputra	disciple-christian	alias-match:alias-split	high	Buddhism (pre-sectarian; foundational ac	
04_persons/sheikh-farid.md	sheikh-farid		needs-manual-review	low		
04_persons/shenhui.md	shenhui		needs-manual-review	low		
04_persons/shenoute.md	shenoute		needs-manual-review	low	Pre-Chalcedonian Egyptian (Coptic) Chris	
04_persons/shenxiu.md	shenxiu		needs-manual-review	low	Chan Buddhism — Northern School (gradual	
04_persons/shin-arahan.md	shin-arahan		needs-manual-review	low		
04_persons/shinran.md	shinran		needs-manual-review	low	Buddhism	
04_persons/shiyan-hubei.md	shiyan-hubei		needs-manual-review	low		
04_persons/shosoin-treasury.md	shosoin-treasury		needs-manual-review	low		
04_persons/shuayb-prophet.md	shuayb-prophet	prophet-abrahamic	alias-match:alias-exact	high	Islam (Quranic prophet tradition)	
04_persons/shulgi.md	shulgi	king,religious-reformer	alias-match:alias-split	high	Sumerian (Third Dynasty of Ur)	
04_persons/siddhartha-gautama-buddha.md	siddhartha-gautama-buddha	founder	alias-match:alias-exact	high	Buddhism	
04_persons/sigmund-freud.md	sigmund-freud		needs-manual-review	low	Western psychology / psychoanalysis	
04_persons/sihyaj-kahk.md	sihyaj-kahk		needs-manual-review	low		
04_persons/silas-silvanus.md	silas-silvanus	disciple-christian	alias-match:alias-split	high	earliest Christianity	
04_persons/silk-road-as-religious-transmission-corridor.md	silk-road-as-religious-transmission-corridor		needs-manual-review	low		
04_persons/simeon-the-stylite.md	simeon-the-stylite		needs-manual-review	low	Patristic Christian (Syrian)	
04_persons/simon-magus.md	simon-magus	legendary-disputed	contested-ratified (T1)	high	Samaritan religious milieu; proto-Gnosti	Per v3 §4 — known almost entirely through Christian polemic (Acts of the Apostles, Hippolytus, Irena
04_persons/simon-the-zealot.md	simon-the-zealot	apostle-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/sir-thomas-stamford-raffles.md	sir-thomas-stamford-raffles		needs-manual-review	low		
04_persons/slaves-atlantic.md	slaves-atlantic		needs-manual-review	low		
04_persons/slaves-trans-saharan.md	slaves-trans-saharan		needs-manual-review	low		
04_persons/sneferu.md	sneferu		needs-manual-review	low		
04_persons/snorri-sturluson.md	snorri-sturluson	author-secular	alias-match:alias-split	high	Medieval Icelandic Christianity / Norse 	
04_persons/socrates.md	socrates		needs-manual-review	low	Classical Greek philosophy	
04_persons/soga-no-umako.md	soga-no-umako		needs-manual-review	low		
04_persons/solomon-king.md	solomon-king	king	alias-match:alias-exact	high	Israelite / pre-exilic Judah	
04_persons/solon.md	solon	author-secular	alias-match:alias-split	high	Greek (Athenian)	
04_persons/sotaesan.md	sotaesan		needs-manual-review	low	[[tradition-won-buddhism]]	
04_persons/spyridon-marinatos.md	spyridon-marinatos		needs-manual-review	low	[[tradition-comparative-religion-academi	
04_persons/sri-aurobindo.md	sri-aurobindo		needs-manual-review	low	Hindu modernism / Integral Yoga	
04_persons/sri-yukteswar.md	sri-yukteswar		needs-manual-review	low	Hindu modernism / Kriya Yoga	
04_persons/st-peters-basilica.md	st-peters-basilica		needs-manual-review	low		
04_persons/stella-kramrisch.md	stella-kramrisch		needs-manual-review	low		
04_persons/stephanie-meece.md	stephanie-meece		needs-manual-review	low		
04_persons/stephen-h-lekson.md	stephen-h-lekson		needs-manual-review	low		
04_persons/stephen-mcnallen.md	stephen-mcnallen	founder	alias-match:alias-split	high	Asatru / Heathenry	
04_persons/stephen-protomartyr.md	stephen-protomartyr		needs-manual-review	low	earliest Christianity	
04_persons/stewart-koyiyumptewa.md	stewart-koyiyumptewa		needs-manual-review	low		
04_persons/stole.md	stole		needs-manual-review	low		
04_persons/strabo.md	strabo		needs-manual-review	low	Greek — Roman-period geographer and hist	
04_persons/suetonius.md	suetonius		needs-manual-review	low	Roman aristocratic literary (pagan)	
04_persons/suhrawardi.md	suhrawardi	mystic	alias-match:alias-split	high	Islamic philosophy — Illuminationism (Is	
04_persons/suinin-tenno.md	suinin-tenno		needs-manual-review	low		
04_persons/sumer.md	sumer		needs-manual-review	low		
04_persons/sun-myung-moon.md	sun-myung-moon	founder	alias-match:alias-split	high	Unification Church / Family Federation f	
04_persons/sun-simiao.md	sun-simiao	king	heuristic:king	medium	Chinese	
04_persons/surdas.md	surdas	author-secular	heuristic:author-secular	medium	Hindu Bhakti (Vaishnava — Krishna-bhakti	
04_persons/suryavarman-ii.md	suryavarman-ii		needs-manual-review	low		
04_persons/susan-niles.md	susan-niles		needs-manual-review	low		
04_persons/swami-vivekananda.md	swami-vivekananda	founder	alias-match:alias-split	high	Hindu modernism / Advaita Vedanta	
04_persons/sylvanus-morley.md	sylvanus-morley		needs-manual-review	low		
04_persons/symeon-the-new-theologian.md	symeon-the-new-theologian		needs-manual-review	low	Eastern Orthodox Christianity — Byzantin	
04_persons/t-g-h-strehlow.md	t-g-h-strehlow		needs-manual-review	low	academic anthropology / Lutheran Christi	
04_persons/ta-prohm-inscription.md	ta-prohm-inscription		needs-manual-review	low		
04_persons/tacitus.md	tacitus		needs-manual-review	low	Roman aristocratic literary (pagan)	
04_persons/taira-no-kiyomori.md	taira-no-kiyomori		needs-manual-review	low		
04_persons/takla-haymanot.md	takla-haymanot	founder,religious-reformer	alias-match:alias-split	high	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/tamil-three-nayanars.md	tamil-three-nayanars	author-secular	heuristic:author-secular	medium	Hindu Bhakti (Tamil Shaivism — Nayanar t	
04_persons/tat-hermetic-disciple.md	tat-hermetic-disciple		needs-manual-review	low	Hermetic	
04_persons/tatian-the-syrian.md	tatian-the-syrian		needs-manual-review	low	Patristic Christian → Encratite	
04_persons/temmu-tenno.md	temmu-tenno		needs-manual-review	low		
04_persons/tenoned-heads-chavin.md	tenoned-heads-chavin		needs-manual-review	low		
04_persons/teresa-of-avila.md	teresa-of-avila	mystic,theologian	alias-match:alias-split	high	Latin Christianity (Catholic Counter-Ref	
04_persons/tertullian.md	tertullian	theologian	alias-match:alias-split	high	Patristic Christian (Latin) — later Mont	
04_persons/thaddaeus-jude-apostle.md	thaddaeus-jude-apostle	apostle-christian	alias-match:alias-exact	high	earliest Christianity; Armenian Apostoli	
04_persons/thales.md	thales	presocratic-philosopher	heuristic:presocratic-philosopher	medium	Pre-Socratic Greek (the Milesian school 	
04_persons/the-bab.md	the-bab	founder,manifestation-bahai,martyr-bahai	contested-ratified (T1)	high	Bábí / Bahá'í Faith (precursor manifesta	Báb is both founder of Bábism and Manifestation in Bahá'í classification + martyred 1850.
04_persons/the-magi.md	the-magi		needs-manual-review	low	Zoroastrian (Median + Achaemenid + Sasan	
04_persons/the-nine-saints.md	the-nine-saints		needs-manual-review	low	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/thecla.md	thecla		needs-manual-review	low	earliest Christianity; encratite/proto-G	
04_persons/theodoor-van-erp.md	theodoor-van-erp		needs-manual-review	low		
04_persons/theodore-of-mopsuestia.md	theodore-of-mopsuestia	bishop-christian	alias-match:alias-split	high	Antiochene Christian	
04_persons/theodore-strehlow.md	theodore-strehlow		needs-manual-review	low	Lutheran Christianity / German missionar	
04_persons/theodosius-i.md	theodosius-i	emperor	alias-match:alias-exact	high	Nicene Christian (Roman imperial)	
04_persons/theodotus-valentinian.md	theodotus-valentinian		needs-manual-review	low	Valentinian Gnostic Christianity (Easter	
04_persons/theophilus-of-antioch.md	theophilus-of-antioch	bishop-christian	alias-match:alias-split	high	Patristic Christian (proto-orthodox)	
04_persons/thich-nhat-hanh.md	thich-nhat-hanh		needs-manual-review	low	Buddhist modernism / Engaged Buddhism / 	
04_persons/thomas-apostle.md	thomas-apostle	apostle-christian	alias-match:alias-exact	high	earliest Christianity; Syriac Christiani	
04_persons/thomas-aquinas.md	thomas-aquinas	doctor-of-the-church,theologian,philosopher-religious,monastic-christian-western	contested-ratified (T1)	high	Latin Christian — Dominican scholastic	Order honors insider weighting — Catholic 'Doctor of the Church' is the higher-respect framing (per 
04_persons/thomas-emerson.md	thomas-emerson		needs-manual-review	low		
04_persons/thomas-taylor-neoplatonist.md	thomas-taylor-neoplatonist		needs-manual-review	low	Neoplatonism / Pagan philosophy	
04_persons/thomas-vaughan.md	thomas-vaughan		needs-manual-review	low	English Hermetic / Rosicrucian-Paracelsi	
04_persons/thutmose-iii.md	thutmose-iii		needs-manual-review	low		
04_persons/thutmose-iv.md	thutmose-iv	pharaoh	heuristic:pharaoh	medium		
04_persons/tiberius-emperor.md	tiberius-emperor	emperor	alias-match:alias-exact	high	Roman imperial	
04_persons/timothy-pauketat.md	timothy-pauketat		needs-manual-review	low		
04_persons/timothy.md	timothy	disciple-christian	alias-match:alias-split	high	earliest Christianity	
04_persons/tirumalai-nayaka.md	tirumalai-nayaka		needs-manual-review	low		
04_persons/titus.md	titus	disciple-christian	alias-match:alias-split	high	earliest Christianity	
04_persons/tlatelolco-templo-mayor.md	tlatelolco-templo-mayor		needs-manual-review	low		
04_persons/todaiji-yoroku.md	todaiji-yoroku		needs-manual-review	low		
04_persons/tomas-de-torquemada.md	tomas-de-torquemada	monastic-christian-western,queen	heuristic:monastic-western+queen	medium	Medieval Christianity / Roman Catholicis	
04_persons/topa-inca-yupanqui.md	topa-inca-yupanqui		needs-manual-review	low		
04_persons/torreon-machu-picchu.md	torreon-machu-picchu		needs-manual-review	low		
04_persons/trajan-emperor.md	trajan-emperor	emperor	alias-match:alias-exact	high	Roman state religion (pagan)	
04_persons/trajan-roman-emperor.md	trajan-roman-emperor		needs-manual-review	low		
04_persons/triptolemus-legendary.md	triptolemus-legendary		needs-manual-review	low	Greek (Eleusinian mystery cult and Athen	
04_persons/tsongkhapa.md	tsongkhapa	religious-reformer	alias-match:alias-split	high	Vajrayāna Buddhism — Gelug (Yellow Hat)	
04_persons/tulsidas.md	tulsidas	author-secular	heuristic:author-secular	medium	Hindu Bhakti (Vaishnava — Ram-bhakti)	
04_persons/turks.md	turks		needs-manual-review	low		
04_persons/tutankhamun.md	tutankhamun	king	alias-match:alias-exact	high	Egyptian (18th Dynasty, end of the Amarn	
04_persons/twin-tollans-volume.md	twin-tollans-volume		needs-manual-review	low		
04_persons/tycho-brahe.md	tycho-brahe		needs-manual-review	low	Early modern astronomy / Renaissance nat	
04_persons/umar-ibn-al-khattab.md	umar-ibn-al-khattab		needs-manual-review	low	Islam — Sunnī (one of the four Rashidun 	
04_persons/una-vida.md	una-vida		needs-manual-review	low		
04_persons/unas.md	unas	pharaoh,king	heuristic:pharaoh+king	medium	Egyptian (Old Kingdom)	
