path	doc_id	corpus_keys	source	confidence	sub_tradition
02_documents/_phase-7-modern/phase-7-039-gandra-da-face-oculta-2009.md	phase-7-039-gandra-da-face-oculta-2009	portuguese-hermetic	inferred:Gandra	medium	21st-c. Portuguese hermetic-symbology scholarship
02_documents/_phase-7-modern/phase-7-040-walatta-petros-hagiography.md	phase-7-040-walatta-petros-hagiography	ethiopic-tewahedo-canon	scripture-corpora	high	Ethiopian female-saint hagiography (gadl)
02_documents/_phase-7-modern/phase-7-041-varieties-of-religious-experience.md	phase-7-041-varieties-of-religious-experience	comparative-religion-academic	inferred:James	medium	American pragmatism / psychology of religion
02_documents/_phase-7-modern/phase-7-042-donggyeong-daejeon.md	phase-7-042-donggyeong-daejeon	cheondogyo-corpus	scripture-corpora	high	[[tradition-donghak]]
02_documents/_phase-7-modern/phase-7-043-ofudesaki.md	phase-7-043-ofudesaki	tenrikyo-corpus	scripture-corpora	high	[[tradition-tenrikyo]]
02_documents/_phase-7-modern/phase-7-044-cao-dai-canon.md	phase-7-044-cao-dai-canon	cao-dai-corpus	scripture-corpora	high	[[tradition-cao-dai]]
02_documents/_phase-7-modern/phase-7-045-ambedkar-buddha-and-dhamma.md	phase-7-045-ambedkar-buddha-and-dhamma	south-asian-modernism	scripture-corpora	high	[[tradition-navayana-buddhism]]
02_documents/_phase-7-modern/phase-7-046-iqbal-reconstruction-religious-thought.md	phase-7-046-iqbal-reconstruction-religious-thought	south-asian-modernism	scripture-corpora	high	[[tradition-islamic-modernism]]
02_documents/_phase-7-modern/phase-7-047-blake-songs-of-innocence-experience.md	phase-7-047-blake-songs-of-innocence-experience	western-occult-modern,english-mystical-poetry	slug-override	high	
02_documents/_phase-7-modern/phase-7-048-bahai-hidden-words.md	phase-7-048-bahai-hidden-words	bahai-scripture	inferred:Bahá'í Hidden Words	medium	Bahá'í foundational scripture (Baghdad mystical period, pre-declaration)
02_documents/_phase-8-non-western-traditional/phase-8-001-popol-vuh.md	phase-8-001-popol-vuh	mesoamerican-sacred,maya-corpus	scripture-corpora	high	Highland Maya — post-conquest reduction of pre-Columbian oral tradition
02_documents/_phase-8-non-western-traditional/phase-8-002-codex-borgia.md	phase-8-002-codex-borgia	mesoamerican-sacred,aztec-mexica-corpus	scripture-corpora	high	Pre-Columbian Mesoamerican ritual-divinatory manuscript
02_documents/_phase-8-non-western-traditional/phase-8-002-historia-de-los-mexicanos-por-sus-pinturas.md	phase-8-002-historia-de-los-mexicanos-por-sus-pinturas	aztec-mexica-corpus	scripture-corpora	high	
02_documents/_phase-8-non-western-traditional/phase-8-003-dresden-codex-maya.md	phase-8-003-dresden-codex-maya	mesoamerican-sacred,maya-corpus	scripture-corpora	high	Postclassic Maya ritual-astronomical
02_documents/_phase-8-non-western-traditional/phase-8-004-florentine-codex-sahagun.md	phase-8-004-florentine-codex-sahagun	aztec-mexica-corpus	scripture-corpora	high	Colonial ethnographic compilation; primary witness for pre-conquest Mexica religion
02_documents/_phase-8-non-western-traditional/phase-8-005-chilam-balam.md	phase-8-005-chilam-balam	maya-corpus	scripture-corpora	high	Post-conquest Yucatec religious-prophetic compilation
02_documents/_phase-8-non-western-traditional/phase-8-006-huarochiri-manuscript.md	phase-8-006-huarochiri-manuscript	andean-quechua-corpus	scripture-corpora	high	Early-colonial Quechua-language religious narrative; Andean equivalent of the Popol Vuh
02_documents/_phase-8-non-western-traditional/phase-8-007-ifa-divination-corpus.md	phase-8-007-ifa-divination-corpus	yoruba-ifa-corpus	scripture-corpora	high	Ifá divination — Yoruba sacred-textual orature
02_documents/_phase-8-non-western-traditional/phase-8-008-kebra-nagast.md	phase-8-008-kebra-nagast	kebra-nagast,ethiopic-tewahedo-canon,rastafari-corpus	scripture-corpora	high	Ethiopian Solomonic-dynasty legitimating epic
02_documents/_phase-8-non-western-traditional/phase-8-009-dreaming-narratives.md	phase-8-009-dreaming-narratives	aboriginal-dreaming-corpus	scripture-corpora	high	Pan-Aboriginal cosmological category; specifics highly local
02_documents/_phase-8-non-western-traditional/phase-8-010-kumulipo.md	phase-8-010-kumulipo	polynesian-corpus	scripture-corpora	high	Hawaiian royal cosmogonic-genealogical chant
02_documents/_phase-8-non-western-traditional/phase-8-011-maori-cosmogonic-chants.md	phase-8-011-maori-cosmogonic-chants	polynesian-corpus	scripture-corpora	high	Māori cosmogonic-genealogical chant tradition
02_documents/_phase-8-non-western-traditional/phase-8-012-walam-olum.md	phase-8-012-walam-olum	indigenous-north-american-corpus	scripture-corpora	high	disputed / contested document — Phase-8 case study in source criticism
02_documents/_phase-8-non-western-traditional/phase-8-013-navajo-blessingway.md	phase-8-013-navajo-blessingway	indigenous-north-american-corpus	scripture-corpora	high	Navajo ceremonial complex — Blessingway pathway
02_documents/_phase-8-non-western-traditional/phase-8-014-poetic-edda.md	phase-8-014-poetic-edda	norse-eddic	scripture-corpora	high	pre-Christian Germanic religious poetry preserved in Christian-era Iceland
02_documents/_phase-8-non-western-traditional/phase-8-015-prose-edda-snorri.md	phase-8-015-prose-edda-snorri	norse-eddic	scripture-corpora	high	Medieval Icelandic mythological-poetic handbook by Christian author
02_documents/_phase-8-non-western-traditional/phase-8-016-haitian-vodou-liturgical-tradition.md	phase-8-016-haitian-vodou-liturgical-tradition	haitian-vodou-corpus	scripture-corpora	high	Caribbean African-diasporic syncretic religion (Dahomean / Yoruba / Kongo + Catholic)
02_documents/_phase-8-non-western-traditional/phase-8-017-santeria-lucumi.md	phase-8-017-santeria-lucumi	lucumi-santeria-corpus	scripture-corpora	high	Caribbean African-diasporic syncretic religion (Yoruba + Spanish Catholic)
02_documents/_phase-8-non-western-traditional/phase-8-018-kalevala.md	phase-8-018-kalevala	norse-eddic,finno-karelian-corpus	scripture-corpora	high	Compiled Karelian-Finnish runo-epic; preserves pre-Christian Finno-Karelian religious material
02_documents/_phase-8-non-western-traditional/phase-8-019-kojiki.md	phase-8-019-kojiki	kojiki-nihongi	scripture-corpora	high	Shinto
02_documents/_phase-8-non-western-traditional/phase-8-020-nihon-shoki.md	phase-8-020-nihon-shoki	kojiki-nihongi	scripture-corpora	high	Shinto
02_documents/_phase-8-non-western-traditional/phase-8-021-black-elk-speaks.md	phase-8-021-black-elk-speaks	indigenous-north-american-corpus	scripture-corpora	high	Oglala Lakota oral tradition / literary collaboration
02_documents/_phase-8-non-western-traditional/phase-8-022-the-sacred-pipe.md	phase-8-022-the-sacred-pipe	indigenous-north-american-corpus	scripture-corpora	high	Oglala Lakota oral tradition
02_documents/_phase-8-non-western-traditional/phase-8-023-gayanashagowa.md	phase-8-023-gayanashagowa	indigenous-north-american-corpus	scripture-corpora	high	Haudenosaunee political-religious law
02_documents/document-1-kings.md	document-1-kings	bible,tanakh	slug-override	high	
02_documents/document-2-chronicles.md	document-2-chronicles	bible,tanakh	slug-override	high	
02_documents/document-exodus.md	document-exodus	bible	scripture-corpora	high	
02_documents/document-ezekiel.md	document-ezekiel	bible	scripture-corpora	high	
02_documents/document-leviticus.md	document-leviticus	bible	scripture-corpora	high	
02_documents/document-matthew.md	document-matthew	bible	scripture-corpora	high	
02_documents/document-numbers.md	document-numbers	bible	scripture-corpora	high	
